35,36
35,39
35,38
35,40
35,22
35,24
35,26
35,28
35,29
35,30
35,7
35,5
35,31
35,19
35,17
35,16
35,12
35,18
35,20
35,14
35,98
35,21
35,95
35,101
35,91
35,96
35,10
35,94
35,89
35,90
35,82
35,88
35,78
35,69
35,81
35,79
35,84
35,74
35,68
35,86
35,73
35,62
35,75
35,72
35,56
36,38
35,49
35,58
36,23
35,51
35,50
36,33
36,30
36,42
36,41
36,22
36,9
36,25
36,27
36,2
36,12
36,7
36,6
36,4
36,15
36,16
36,14
36,89
36,21
36,99
36,100
36,19
36,93
36,92
36,88
36,70
36,79
36,82
36,83
36,94
36,66
36,81
36,64
36,85
36,73
36,69
36,84
36,71
36,56
36,76
33,37
36,57
36,60
36,55
36,59
36,62
36,45
33,29
36,51
36,48
36,54
36,47
33,38
36,52
33,41
33,12
33,23
33,43
33,28
33,22
33,30
33,24
33,81
33,31
33,4
33,9
33,17
33,15
33,16
33,13
33,64
33,101
33,96
33,95
33,92
33,88
33,77
33,80
33,74
33,66
33,59
33,73
33,56
33,76
34,25
33,57
33,63
33,55
33,49
33,62
33,45
33,61
33,72
33,48
33,46
34,39
34,37
34,40
34,22
34,23
34,24
34,94
34,28
34,29
34,30
34,7
34,6
34,5
34,19
33,47
34,101
34,16
34,13
34,14
34,75
34,21
34,20
34,99
34,89
34,100
34,97
34,95
34,11
34,93
34,92
34,91
34,78
34,67
34,80
34,79
34,86
39,2
34,68
34,81
34,72
34,64
34,59
34,70
34,55
34,77
34,65
34,57
34,44
34,63
39,97
34,48
39,41
34,52
34,49
39,38
39,25
39,40
34,54
39,24
39,7
39,27
39,23
39,30
39,5
39,31
39,4
39,74
39,15
39,16
39,12
39,32
39,99
39,100
39,98
39,18
39,96
39,95
39,94
39,20
37,38
39,93
39,91
39,10
39,89
39,79
39,78
39,82
39,83
39,81
39,86
39,87
39,84
39,66
39,69
39,73
39,76
37,94
39,56
39,75
39,62
39,58
39,61
39,65
39,45
39,60
39,51
39,48
39,50
39,46
37,43
39,52
37,31
37,26
37,25
37,30
37,18
37,32
37,6
37,4
37,100
37,19
37,8
37,15
38,2
37,11
37,16
37,98
37,97
37,83
37,95
37,96
37,89
37,70
37,77
37,78
37,87
37,59
37,85
37,84
37,71
37,28
37,74
37,72
37,64
37,55
37,63
37,62
37,49
37,60
37,44
37,48
37,46
37,47
37,54
37,52
38,22
38,40
38,44
38,23
38,29
38,7
38,30
38,5
38,6
38,9
38,4
38,18
38,8
38,13
38,16
38,12
38,14
38,20
38,21
37,57
38,72
38,100
38,101
38,94
38,97
38,90
38,91
38,78
43,83
38,82
38,77
38,80
38,83
38,69
38,66
38,75
38,56
43,25
38,62
38,64
38,61
38,60
38,48
38,49
38,46
38,89
38,52
38,51
38,50
38,54
43,40
43,41
43,2
43,28
43,96
43,30
43,9
43,4
43,26
43,8
43,13
43,16
42,93
43,11
43,92
43,95
43,19
43,91
43,10
43,77
43,78
43,75
43,82
43,81
43,80
43,79
43,86
43,72
43,69
43,7
43,73
43,56
43,58
43,67
43,55
43,53
43,65
43,64
43,61
41,40
43,52
43,45
42,22
42,5
42,27
42,25
42,3
43,60
42,30
42,2
42,99
42,17
42,4
42,16
42,28
42,20
42,14
42,100
42,83
42,95
42,97
42,10
42,18
42,82
42,78
42,86
42,87
42,67
42,85
42,68
42,69
42,72
42,71
41,57
42,73
42,59
42,76
42,56
42,57
42,64
42,55
42,84
42,45
42,60
42,47
42,44
42,52
42,46
42,75
42,54
41,23
41,22
41,2
41,24
41,6
41,30
42,63
41,32
41,5
40,12
41,8
41,4
41,13
41,19
41,12
41,11
41,20
41,21
41,97
41,100
41,95
41,96
41,91
41,94
41,90
41,79
41,10
41,80
41,83
41,84
41,87
41,69
41,67
41,70
41,68
41,74
41,72
41,58
41,59
41,56
41,55
41,61
41,65
22,93
41,48
41,47
41,44
41,64
41,53
40,25
40,24
41,45
40,26
40,29
40,28
40,22
40,6
40,7
40,27
40,5
40,19
40,8
40,2
40,17
40,16
40,15
40,9
40,13
40,101
40,21
40,18
40,97
40,91
40,87
40,95
40,93
40,79
40,96
40,10
40,88
40,86
40,53
40,80
40,81
40,69
40,83
40,67
40,66
22,29
40,49
40,46
40,68
40,62
40,50
22,23
40,51
23,71
22,26
22,27
22,24
22,25
22,3
22,6
22,28
22,11
22,31
22,8
22,81
22,92
22,12
22,98
22,19
22,89
22,91
22,90
22,72
22,86
22,82
22,83
22,88
22,84
22,85
22,53
22,87
22,68
22,71
22,67
22,66
22,59
22,58
40,90
22,75
22,60
22,52
22,64
22,62
23,28
23,3
23,24
23,26
23,32
23,5
23,7
23,6
23,17
23,15
23,31
23,8
23,11
23,20
23,16
23,14
23,96
23,99
23,98
23,21
23,79
23,92
23,91
23,97
23,87
23,78
23,77
23,88
25,93
23,66
23,69
23,83
23,73
23,68
23,70
23,59
23,58
23,75
23,76
23,64
23,65
23,57
23,55
23,48
23,51
23,63
23,61
24,25
23,54
23,50
24,6
23,53
24,29
24,3
24,11
24,27
24,18
24,15
24,99
24,9
24,21
24,20
22,50
24,12
24,47
24,96
24,95
24,100
24,98
24,90
24,10
24,94
24,93
24,77
24,83
24,89
24,79
24,66
24,70
24,86
24,74
26,66
24,72
24,73
24,56
24,71
24,58
24,57
24,61
24,75
24,64
24,63
24,53
24,55
24,46
24,51
25,28
25,29
25,55
25,27
25,5
25,31
25,2
25,32
25,19
25,18
25,4
25,9
25,21
25,101
25,15
25,16
25,80
25,92
25,79
24,84
25,67
25,81
25,86
25,77
25,58
25,70
25,72
25,87
25,64
25,57
25,56
25,59
25,52
25,48
25,45
25,60
26,98
25,54
25,50
25,51
26,5
26,30
26,6
26,27
25,61
26,31
26,9
26,32
26,12
26,21
26,18
26,11
26,100
28,91
26,20
26,99
26,95
26,94
26,97
26,96
26,91
26,17
26,93
26,92
26,88
26,89
26,80
26,10
26,77
26,82
27,29
26,78
26,87
26,67
26,59
26,86
26,71
26,74
26,79
26,69
26,65
26,57
26,55
26,46
26,53
26,62
26,44
26,29
27,3
26,50
27,28
27,32
27,31
27,7
27,6
26,64
27,4
27,19
27,82
27,9
27,17
27,20
27,8
27,14
27,101
27,10
29,46
27,96
27,78
27,80
27,90
27,77
27,70
27,84
27,81
27,50
27,75
27,74
27,73
27,71
27,56
27,57
27,58
27,12
27,54
27,44
27,62
27,64
28,14
28,7
28,30
28,2
28,29
28,19
28,8
28,4
27,59
28,13
28,16
28,15
28,17
28,99
28,20
28,21
28,97
28,66
28,101
28,94
28,88
28,100
28,93
28,77
28,84
28,5
28,83
28,85
28,68
28,81
28,67
28,70
28,72
28,58
28,55
28,74
28,57
28,63
28,48
28,56
28,60
28,44
29,30
28,61
28,52
29,5
2,71
29,2
29,18
29,8
29,9
29,100
29,101
29,21
29,14
29,93
29,94
29,97
29,98
29,87
29,80
29,77
29,90
28,76
29,73
29,71
29,68
29,67
29,57
29,59
29,76
29,75
29,63
29,62
29,64
29,56
29,13
29,49
29,61
29,60
29,51
3,7
29,44
29,50
3,32
3,8
3,30
3,31
3,17
3,13
3,9
3,18
3,11
29,85
3,15
3,12
3,99
3,20
3,21
7,16
3,91
3,92
3,93
3,95
3,79
3,89
3,88
3,10
3,67
3,81
3,83
3,78
3,70
3,59
3,69
3,73
3,58
3,55
3,74
3,57
3,62
3,44
3,56
3,60
3,47
2,7
3,49
3,52
2,31
3,54
2,6
2,4
2,15
2,5
2,17
2,13
2,21
2,18
2,14
2,20
2,100
2,12
2,99
2,98
2,101
2,93
2,94
2,95
2,96
2,83
2,77
2,88
2,10
2,70
2,68
2,85
2,87
2,57
2,58
2,73
2,64
2,55
2,56
2,50
2,51
2,46
2,60
32,93
30,5
30,6
30,7
30,16
30,15
30,17
30,19
2,63
30,13
30,101
30,94
30,11
30,100
30,93
30,4
30,98
30,92
30,89
30,83
30,90
30,79
30,80
30,20
30,82
30,85
30,72
30,86
30,68
30,75
30,88
30,70
30,59
30,62
30,49
30,58
30,63
30,48
30,87
30,61
30,44
30,50
30,54
30,53
30,51
30,64
7,19
7,8
7,32
7,21
7,12
7,11
7,13
30,46
7,100
7,99
7,20
7,90
7,10
7,88
7,46
7,96
7,93
7,92
7,91
7,86
7,87
7,84
7,97
7,82
7,83
7,80
7,81
7,45
7,56
6,88
7,65
7,59
7,67
7,64
7,72
6,9
7,53
7,70
6,5
7,52
7,47
7,50
7,51
6,100
6,57
6,94
6,99
6,15
6,98
6,14
6,18
6,81
6,13
6,87
6,77
6,10
6,86
6,78
6,92
4,69
6,70
6,72
6,74
6,75
6,85
6,67
6,69
6,68
6,56
6,64
6,65
6,60
6,76
6,59
6,58
32,5
32,19
32,13
6,49
6,44
6,46
6,53
32,58
32,92
32,91
32,90
32,12
32,99
32,101
32,97
6,50
32,69
32,84
32,82
32,66
32,87
32,79
5,100
32,86
32,62
32,75
32,70
32,64
32,72
32,68
32,67
32,71
32,53
32,61
5,31
32,47
32,60
5,57
32,45
32,63
5,99
5,17
5,94
5,16
5,9
32,54
5,18
5,4
5,10
5,83
5,80
5,86
7,89
5,92
5,91
5,90
5,74
5,75
5,59
5,58
5,87
5,84
5,67
5,69
5,54
5,45
31,4
5,53
5,61
5,55
5,44
5,60
31,101
31,21
31,100
31,99
31,14
5,50
31,20
31,18
31,94
31,93
31,92
31,10
31,98
31,97
31,96
31,95
31,85
31,67
31,68
31,73
31,88
31,89
31,83
31,87
31,61
31,74
31,76
31,57
31,56
31,70
31,71
31,72
31,50
31,48
31,45
31,47
31,51
31,64
31,65
31,63
4,18
4,97
4,13
4,17
31,53
4,16
4,9
31,52
4,91
17,60
4,88
4,92
4,98
4,90
4,95
4,12
4,72
4,84
4,78
4,71
4,80
4,89
4,48
4,77
4,51
4,61
4,59
4,46
4,62
4,76
9,17
4,64
9,18
9,16
9,13
4,52
4,53
4,50
9,8
9,97
9,96
9,92
9,88
9,11
9,12
9,21
9,101
9,69
9,83
9,80
9,86
9,87
9,44
9,79
9,78
9,77
9,76
9,65
9,62
9,48
8,16
9,70
9,74
9,75
8,17
9,52
8,13
8,19
9,46
8,98
9,50
9,47
8,101
8,21
8,97
8,99
8,12
5,64
8,20
8,11
19,58
8,89
8,88
8,78
8,79
8,95
8,96
8,90
8,93
8,68
8,85
8,72
8,71
8,80
8,83
8,84
8,55
8,81
8,62
8,64
8,74
8,63
8,58
8,59
8,52
8,57
8,50
8,53
8,49
19,17
8,45
8,48
19,97
19,101
13,86
19,95
19,21
19,13
19,99
19,20
19,83
19,79
19,15
19,86
19,90
19,91
19,89
19,88
19,70
19,75
19,73
19,94
19,87
19,68
19,85
19,71
19,55
19,51
19,49
19,84
19,76
19,56
19,57
19,63
19,54
17,101
17,20
17,96
18,69
19,53
19,52
19,50
17,10
17,78
17,79
17,83
17,97
17,92
17,93
